TransactionAmount,TransactionTime,MerchantType,CardType,CustomerAge,TransactionLocation,Fraud
822.7147056802459,20875,Retail,Debit,18,Suburban,0
949.8501133786322,13057,Health,Debit,56,Rural,0
725.9937888799716,32400,Food,Debit,45,Rural,0
613.801780739854,71458,Retail,Credit,44,Rural,0
418.82479325432826,68607,Utilities,Credit,25,Rural,0
932.7957548706593,27503,Entertainment,Credit,74,Urban,0
866.1978256109079,23765,Utilities,Debit,63,Urban,0
46.17345143608322,46612,Retail,Debit,41,Suburban,0
27.340607522754752,84335,Entertainment,Debit,68,Suburban,0
377.08690351117156,81748,Food,Credit,57,Rural,0
810.7427774510511,9428,Entertainment,Credit,68,Rural,0
987.2888531856295,31419,Entertainment,Debit,71,Rural,0
151.26647421242467,65195,Food,Debit,53,Rural,0
594.536584636783,73695,Health,Debit,72,Urban,0
381.5099657743905,39142,Health,Debit,41,Suburban,0
969.9444834167886,71540,Entertainment,Debit,59,Suburban,0
842.276804212573,38289,Entertainment,Credit,39,Suburban,0
838.4903760064267,76948,Utilities,Credit,27,Urban,0
469.2244666351753,58951,Health,Credit,21,Rural,0
415.4046828353275,11755,Food,Credit,25,Urban,0
274.13366485877555,84553,Entertainment,Debit,56,Urban,0
57.31912115427619,3890,Entertainment,Credit,75,Suburban,0
864.8576538787981,17175,Utilities,Credit,32,Urban,0
813.0881081209475,74727,Utilities,Debit,25,Suburban,0
999.7179556128444,65687,Utilities,Credit,46,Urban,1
996.6402002368314,84983,Retail,Debit,59,Suburban,1
555.8762738970248,24288,Food,Credit,56,Suburban,0
769.21842776533,46629,Retail,Debit,79,Rural,1
944.8209641525456,47800,Entertainment,Debit,68,Suburban,0
849.7977432867341,37367,Utilities,Debit,52,Urban,0
248.10075364145445,77810,Utilities,Credit,58,Suburban,0
451.0935911747834,77754,Utilities,Credit,65,Urban,0
130.0302557363435,68513,Health,Debit,31,Suburban,0
954.0969762314636,82762,Food,Credit,49,Rural,0
606.5684598164291,29022,Retail,Debit,24,Rural,1
229.41416269795926,69329,Food,Debit,61,Urban,0
672.0289837214509,59414,Utilities,Debit,50,Suburban,0
618.510112217438,1659,Entertainment,Debit,65,Urban,0
358.80455531480766,57941,Health,Debit,52,Rural,0
114.44403460742939,37930,Food,Debit,44,Urban,0
671.9016223972068,43473,Entertainment,Debit,18,Urban,0
520.7873932028895,55598,Utilities,Credit,23,Suburban,0
772.5460733439037,16040,Utilities,Credit,78,Rural,1
520.6433376108814,69806,Utilities,Credit,19,Rural,0
852.3293188182216,13286,Utilities,Credit,24,Suburban,0
552.3549319357111,69139,Health,Credit,25,Suburban,0
561.3770335638509,55916,Health,Credit,62,Suburban,0
876.7769490556867,17600,Food,Debit,46,Rural,0
404.07938334618467,2291,Utilities,Credit,33,Rural,0
134.8812132221901,13123,Health,Debit,46,Suburban,0
29.753893637025634,3811,Entertainment,Credit,48,Urban,0
755.3821184179454,78883,Health,Debit,39,Rural,0
620.6892418021112,31276,Health,Credit,70,Suburban,0
704.3756883311244,54145,Food,Credit,27,Suburban,0
213.7511973474018,46619,Health,Credit,21,Urban,0
137.235104111183,81049,Entertainment,Credit,42,Suburban,0
15.530121002214047,70678,Utilities,Credit,73,Urban,0
351.2369712477904,26714,Retail,Debit,70,Urban,0
590.3277691677785,55685,Food,Debit,30,Rural,0
392.8518010546326,12194,Entertainment,Credit,34,Suburban,0
438.0374471017053,73062,Food,Debit,57,Rural,0
904.2545357992547,64037,Utilities,Debit,25,Rural,0
348.90721155627705,19362,Health,Debit,40,Rural,0
514.475499670651,54499,Health,Debit,24,Suburban,0
783.869359728402,46281,Entertainment,Credit,49,Suburban,0
397.14623953894886,62813,Utilities,Credit,41,Suburban,0
622.4646135276456,44852,Retail,Debit,18,Rural,0
862.5013450379985,47836,Retail,Credit,64,Urban,0
949.5711030339845,4595,Health,Credit,64,Rural,0
147.9264074481089,15402,Utilities,Credit,77,Urban,0
926.6610375363329,65283,Utilities,Credit,68,Suburban,0
492.62417678645863,42723,Entertainment,Debit,53,Suburban,0
258.9861439106594,51322,Retail,Debit,44,Rural,0
459.67662048202305,46764,Entertainment,Debit,23,Urban,0
980.0525427101916,24911,Food,Credit,59,Suburban,0
493.12547589887674,19405,Utilities,Debit,48,Suburban,0
329.4228586772207,58122,Retail,Debit,29,Rural,0
633.7674534624091,3447,Entertainment,Debit,43,Rural,0
240.90547315941487,53143,Health,Debit,42,Rural,0
76.78746478055525,62906,Food,Credit,21,Urban,0
129.75084218873857,10662,Entertainment,Debit,23,Urban,0
128.91779311881467,63001,Health,Credit,74,Suburban,0
152.75079081878206,58282,Retail,Credit,63,Rural,0
139.68834547676073,4899,Retail,Debit,79,Suburban,0
641.2338700584114,28582,Food,Credit,30,Urban,0
182.69820431474568,67471,Health,Credit,42,Suburban,0
346.32161604053937,42213,Utilities,Debit,48,Suburban,0
896.8916214961058,75871,Retail,Debit,39,Rural,1
474.4876786226095,83205,Utilities,Debit,70,Suburban,0
667.8901807825061,74081,Utilities,Debit,52,Rural,0
173.1475513304282,83805,Entertainment,Debit,38,Suburban,0
193.0967297898621,37830,Entertainment,Credit,32,Suburban,0
41.82774765021239,7066,Retail,Debit,20,Urban,0
169.7661280090924,10712,Utilities,Credit,54,Urban,0
279.31174869292664,81527,Entertainment,Credit,62,Suburban,0
177.83347379247007,65365,Health,Debit,43,Suburban,0
89.61383122329856,30806,Health,Credit,75,Rural,0
121.5152352295002,12210,Health,Credit,64,Urban,1
461.31798926469304,36972,Health,Debit,34,Urban,0
207.12738468738672,34136,Utilities,Debit,55,Suburban,0
364.90559118702737,44297,Health,Credit,72,Rural,0
503.913853584002,15945,Utilities,Credit,67,Urban,0
690.704433800736,42477,Retail,Credit,52,Suburban,0
40.27282770125784,79180,Retail,Credit,75,Suburban,0
799.6109885101336,70453,Health,Credit,58,Suburban,0
628.2724891014169,85404,Health,Debit,25,Suburban,0
82.67727291692303,77413,Health,Debit,69,Suburban,0
873.7050454826705,13224,Retail,Debit,28,Urban,0
920.9515281312814,3052,Entertainment,Debit,77,Urban,0
62.016881895008886,27272,Retail,Credit,41,Rural,0
277.6007704990565,41150,Health,Debit,60,Suburban,0
806.3950785132682,17316,Entertainment,Debit,25,Rural,0
748.5114306932747,53389,Entertainment,Credit,79,Suburban,0
185.33649833702094,63332,Food,Credit,71,Suburban,0
210.1399740133736,7240,Utilities,Credit,47,Suburban,0
371.1016306885906,68774,Health,Debit,18,Rural,0
485.0384622058303,43175,Utilities,Debit,51,Suburban,0
618.6365167587657,565,Food,Credit,37,Rural,0
369.5447259302026,71094,Utilities,Credit,53,Urban,0
463.07218141701475,16375,Health,Debit,51,Suburban,0
747.7234671956228,25710,Food,Credit,74,Rural,0
37.646519687707304,49895,Utilities,Credit,51,Urban,0
253.18450739967673,76639,Retail,Credit,30,Suburban,0
713.6362362986679,15174,Entertainment,Debit,78,Urban,0
895.3116308495121,27597,Food,Debit,71,Suburban,0
512.1657646735505,74289,Retail,Debit,70,Rural,0
532.5813717800503,38397,Health,Credit,69,Suburban,0
108.06483932843628,71854,Entertainment,Credit,23,Suburban,0
447.9649544566312,33069,Food,Debit,53,Rural,0
533.0846491885682,85687,Entertainment,Credit,42,Rural,0
243.22803313109492,40274,Food,Credit,44,Rural,0
269.9739877184316,74237,Food,Debit,75,Suburban,0
377.906878941518,72498,Utilities,Credit,64,Urban,0
21.051126579948644,38197,Entertainment,Credit,72,Rural,0
322.75708641759513,48634,Entertainment,Credit,48,Urban,0
212.23655898954812,30041,Retail,Credit,20,Rural,0
328.1698548257367,7248,Health,Debit,45,Rural,0
120.64236968743197,85365,Retail,Credit,75,Suburban,0
890.6367534591551,2203,Utilities,Debit,21,Rural,0
593.9988611004947,51986,Food,Debit,34,Urban,0
679.4232168253451,25370,Utilities,Debit,55,Suburban,0
789.382067368731,35247,Utilities,Debit,51,Rural,0
498.9437567301282,75922,Retail,Credit,37,Urban,0
87.83336779933627,434,Food,Credit,30,Suburban,0
537.5694352767292,62982,Health,Debit,64,Urban,0
587.2542769028582,65180,Utilities,Debit,22,Suburban,0
745.6940347101456,34474,Health,Debit,77,Suburban,0
432.2278866834497,24644,Food,Debit,41,Suburban,0
128.4527224927682,38493,Food,Credit,68,Rural,0
284.49212989292573,83824,Retail,Debit,55,Suburban,0
363.71921410223644,3959,Entertainment,Debit,34,Rural,0
646.2713240902697,47289,Retail,Credit,74,Rural,0
571.207526364243,11143,Health,Debit,48,Rural,0
356.7406291719484,39593,Retail,Credit,45,Rural,0
986.5287335441867,39115,Food,Credit,18,Suburban,0
606.1690445375302,22540,Utilities,Credit,19,Rural,0
237.9895649442585,35481,Entertainment,Debit,50,Urban,0
102.68069014778334,77097,Food,Credit,57,Urban,0
153.7062800451477,22578,Utilities,Credit,46,Suburban,0
246.71177065612363,12787,Health,Debit,21,Rural,0
161.5206918862961,72048,Health,Debit,35,Urban,0
187.38045702725447,52879,Health,Debit,72,Urban,0
285.81007352515326,10596,Retail,Debit,41,Rural,0
174.20022169946006,60669,Health,Credit,49,Rural,0
896.8686592017988,19930,Health,Debit,26,Suburban,0
81.15351191598057,47950,Retail,Credit,64,Urban,0
524.9868781806845,18687,Utilities,Credit,33,Suburban,0
410.98643016267187,52833,Food,Debit,38,Urban,0
982.3962382916978,35989,Entertainment,Debit,47,Rural,0
112.9268632658843,30183,Health,Debit,20,Urban,0
398.4577434466959,20758,Health,Debit,50,Urban,0
969.5009628420935,1082,Health,Credit,48,Urban,0
865.6416187680862,45891,Retail,Debit,73,Rural,0
817.2549988783306,45810,Retail,Credit,62,Rural,0
258.64492421789487,46901,Retail,Credit,31,Urban,0
171.71669980267575,83512,Entertainment,Debit,23,Urban,0
668.9745767045066,71062,Food,Debit,22,Rural,0
929.4466131384582,21563,Health,Debit,46,Rural,0
557.2061301209159,72008,Utilities,Credit,72,Rural,0
572.04107678043,2775,Health,Credit,54,Urban,0
280.6991145666239,15828,Health,Credit,76,Suburban,0
769.723440258745,17974,Health,Debit,53,Suburban,0
187.85670480896584,22388,Health,Debit,38,Rural,0
324.35555716783944,80591,Food,Debit,29,Suburban,0
426.0110021778004,18615,Utilities,Debit,63,Urban,0
508.10276830577055,37886,Retail,Debit,76,Suburban,0
243.16732268266514,22838,Utilities,Debit,40,Suburban,0
115.72198791446434,40728,Health,Debit,31,Suburban,0
611.009422399191,78000,Utilities,Credit,60,Rural,0
289.34192268701554,52798,Health,Credit,71,Urban,0
581.6569832011896,72776,Utilities,Credit,59,Rural,0
155.2083525589281,70478,Entertainment,Credit,27,Suburban,0
481.6589617529627,19622,Utilities,Debit,78,Rural,1
533.0568431190343,13536,Retail,Debit,77,Urban,0
52.771713285604484,67136,Retail,Debit,79,Urban,0
337.2676739157267,5700,Utilities,Credit,44,Urban,0
135.28026226203528,38839,Utilities,Debit,58,Urban,0
64.31159550229498,10248,Food,Credit,75,Suburban,0
989.9702721575553,45291,Utilities,Credit,19,Suburban,1
323.03149112974825,82629,Retail,Credit,31,Suburban,0
810.0645714087802,84891,Entertainment,Debit,24,Suburban,1
255.3860141090001,17177,Retail,Debit,34,Suburban,0
681.8212195017053,19483,Food,Credit,73,Rural,0
760.4676320297968,43815,Utilities,Credit,37,Urban,0
596.0431018672365,38533,Entertainment,Debit,25,Suburban,0
472.1046123616082,26,Retail,Credit,73,Urban,0
412.42907323312124,60611,Entertainment,Debit,37,Urban,0
349.5193982764523,24660,Health,Credit,53,Suburban,0
929.599615103578,55103,Retail,Debit,22,Suburban,0
830.7887883799414,52253,Health,Credit,30,Urban,0
965.0618837558461,42082,Entertainment,Debit,56,Urban,1
125.17292626205918,16258,Utilities,Credit,55,Urban,0
731.1366077284406,15389,Utilities,Debit,34,Rural,0
938.4021163642168,27685,Utilities,Credit,23,Rural,0
182.0518330994945,59220,Health,Debit,36,Urban,0
67.42977109941071,27195,Utilities,Credit,42,Rural,0
741.379528640769,21797,Food,Credit,20,Urban,0
574.898640066732,71310,Retail,Credit,58,Urban,0
841.9869479815138,66332,Retail,Credit,70,Suburban,0
140.63260424966322,62907,Entertainment,Credit,45,Urban,0
795.4720445480303,7188,Health,Credit,43,Suburban,0
202.4256927276968,23696,Retail,Debit,64,Suburban,0
164.49228692283882,2024,Health,Debit,25,Urban,0
165.10153213306194,73202,Entertainment,Credit,74,Rural,0
814.7601455111508,35985,Utilities,Debit,74,Urban,0
665.5320234755039,6584,Entertainment,Credit,72,Urban,0
523.5423593443502,27044,Food,Credit,75,Rural,0
359.471653639379,5285,Utilities,Debit,32,Suburban,0
877.3233402722951,63115,Utilities,Credit,18,Rural,0
393.05266231521273,7370,Utilities,Credit,57,Urban,0
816.7828400321055,17903,Entertainment,Debit,40,Urban,0
439.6957736616482,32499,Food,Credit,53,Rural,0
377.5674849954827,22995,Health,Credit,71,Rural,0
463.2171058839368,35200,Entertainment,Debit,59,Rural,0
302.0764962899779,70402,Retail,Debit,33,Suburban,0
747.8617707960749,13566,Retail,Credit,67,Rural,0
503.2176697023867,37822,Entertainment,Credit,21,Urban,0
232.9804824516705,51222,Health,Credit,25,Rural,1
899.6749987012939,50668,Retail,Credit,53,Urban,0
384.5073301518382,63853,Health,Credit,27,Suburban,0
544.0093082528746,54643,Utilities,Credit,69,Suburban,0
906.5656388535824,22333,Entertainment,Credit,47,Rural,0
624.6137579180781,15958,Utilities,Debit,53,Urban,0
117.7811426676557,52442,Retail,Credit,33,Suburban,0
939.8922914898617,20954,Health,Credit,47,Rural,0
628.0803450183464,75174,Utilities,Debit,61,Suburban,0
335.57070904242903,9675,Retail,Credit,27,Rural,0
140.13280059072386,31661,Food,Credit,74,Urban,0
794.2311640810257,64289,Utilities,Debit,28,Rural,0
620.452683172585,17184,Food,Credit,51,Urban,0
533.9276308843451,47963,Food,Debit,33,Suburban,0
893.9986904679067,25822,Retail,Debit,72,Urban,0
788.8086140133062,62303,Entertainment,Debit,36,Urban,0
152.52320485301843,76465,Health,Debit,61,Suburban,0
312.41034572775266,5267,Retail,Debit,21,Urban,0
249.24065067465128,52647,Utilities,Debit,66,Urban,1
744.2023462801043,62814,Health,Debit,61,Rural,0
34.4989023010436,36025,Entertainment,Credit,48,Urban,0
570.3197951864452,77605,Retail,Debit,65,Rural,0
762.6962270549499,981,Entertainment,Debit,52,Urban,0
876.8888711249878,43436,Utilities,Credit,51,Suburban,0
342.73966696719157,18472,Retail,Credit,43,Urban,0
821.4360473673408,19336,Utilities,Debit,56,Urban,0
111.52110521825202,25587,Health,Debit,23,Urban,0
846.6058394427837,77192,Health,Debit,50,Rural,0
128.36117366965044,84046,Entertainment,Debit,64,Suburban,0
397.8900032698069,53013,Entertainment,Credit,44,Suburban,0
797.498070413774,84511,Health,Credit,29,Urban,0
150.76750992142502,9665,Food,Debit,62,Urban,0
230.02214383740883,27097,Health,Credit,25,Rural,0
722.5303158246733,52474,Retail,Credit,26,Suburban,0
720.3165000095282,71973,Utilities,Credit,18,Urban,0
641.506485252412,25185,Health,Credit,22,Urban,0
694.2544960226329,75911,Health,Debit,24,Suburban,0
543.1817189042486,30484,Utilities,Credit,35,Urban,0
252.5472598480458,45610,Utilities,Credit,71,Urban,0
346.35029751041554,50807,Retail,Debit,57,Suburban,0
182.41611908462426,50907,Utilities,Credit,41,Rural,0
908.5421107722947,57389,Entertainment,Debit,43,Urban,0
583.8084029713543,25835,Health,Debit,27,Urban,0
401.45056534687626,53790,Utilities,Credit,78,Suburban,0
462.54379784048854,76960,Retail,Credit,57,Suburban,0
947.3360562722036,9643,Utilities,Debit,61,Rural,0
154.19805171296412,75846,Health,Credit,65,Rural,0
586.6436021847804,18951,Food,Debit,29,Urban,0
506.3827902055815,15233,Utilities,Debit,71,Rural,1
611.8427811992132,13200,Entertainment,Credit,39,Rural,0
19.092073637019666,52275,Health,Debit,44,Rural,0
872.2517850352074,76068,Retail,Debit,20,Urban,0
932.1861642011288,21291,Health,Credit,35,Rural,0
565.5680504056197,42448,Food,Credit,22,Rural,0
696.9541730530153,30580,Retail,Debit,31,Rural,0
922.5768817961184,21346,Food,Credit,42,Suburban,1
707.5313956790852,10619,Food,Debit,69,Rural,0
153.3865038713471,1766,Entertainment,Credit,48,Rural,0
576.7120718066463,3549,Utilities,Debit,38,Suburban,0
607.108331336473,18693,Entertainment,Credit,65,Suburban,0
424.7065406310836,62019,Entertainment,Credit,71,Urban,1
736.7077913890981,48328,Entertainment,Credit,76,Urban,0
934.4326477542459,77701,Retail,Credit,55,Suburban,0
925.6429443938696,25301,Utilities,Credit,65,Urban,0
451.388532032728,44763,Utilities,Debit,37,Rural,0
114.1248077949145,20765,Retail,Debit,31,Urban,0
984.8563577633722,44787,Entertainment,Credit,37,Rural,0
839.0591883594882,7425,Entertainment,Debit,73,Rural,0
125.53801852206358,12857,Food,Credit,54,Rural,0
920.9210407347549,52771,Food,Debit,63,Suburban,0
870.0264657000662,22444,Health,Debit,47,Urban,0
519.319219068946,41457,Food,Debit,60,Urban,0
591.6841603091843,79741,Utilities,Credit,70,Suburban,0
399.6037011662601,704,Retail,Credit,58,Suburban,0
55.7068771832093,5452,Entertainment,Debit,37,Urban,0
335.862044404255,38862,Health,Debit,24,Suburban,0
803.0505951494134,61471,Food,Debit,22,Suburban,0
5.627390981598256,69217,Health,Debit,48,Rural,0
334.16567251945304,86058,Retail,Credit,46,Rural,0
398.77052489735235,18300,Retail,Credit,32,Rural,0
537.858207334985,9566,Health,Debit,42,Suburban,0
919.9357607963477,7501,Health,Credit,30,Suburban,0
346.9996483715953,1845,Health,Debit,61,Rural,0
347.60624869433144,39181,Entertainment,Credit,41,Rural,0
737.7637468616387,57263,Utilities,Debit,32,Urban,0
452.76572294891736,78766,Food,Credit,41,Rural,0
225.38021811704198,63038,Food,Debit,75,Rural,0
452.9870766165607,83290,Food,Credit,43,Urban,0
141.71616335942005,34404,Health,Debit,36,Urban,0
177.21059951971708,22564,Health,Credit,74,Urban,0
498.86940496674026,57435,Health,Debit,41,Urban,0
419.50652405504337,18227,Entertainment,Debit,36,Suburban,0
914.9310551670319,47475,Entertainment,Credit,59,Urban,0
363.0315052175165,17215,Entertainment,Credit,34,Urban,0
581.0077619277654,71074,Entertainment,Credit,65,Suburban,0
632.6320236316109,21699,Retail,Debit,22,Urban,1
14.081362131745303,12454,Entertainment,Debit,78,Urban,1
663.8738346446938,48217,Entertainment,Debit,21,Urban,0
178.85793090288166,21711,Entertainment,Credit,73,Suburban,1
961.1092471519856,15059,Food,Debit,39,Rural,0
149.51406502535986,48398,Food,Credit,27,Urban,0
415.2094996032967,1286,Food,Debit,38,Urban,0
86.26431841056521,34297,Utilities,Debit,42,Urban,0
996.8773775941014,26485,Retail,Debit,23,Urban,0
502.69281532091134,59967,Health,Credit,47,Suburban,0
595.7896323027237,54583,Entertainment,Debit,46,Rural,0
68.00940091103905,51630,Food,Debit,28,Urban,0
750.2105099287786,27086,Retail,Credit,28,Urban,1
210.6956875024902,16484,Entertainment,Debit,76,Suburban,0
898.156235151273,68623,Utilities,Credit,65,Rural,0
205.93450084152516,59263,Health,Debit,63,Rural,0
191.4970329430029,18675,Entertainment,Debit,44,Rural,0
37.513118180246785,60664,Health,Credit,36,Urban,0
472.5948781648892,24680,Entertainment,Debit,39,Urban,0
565.2762921293538,17077,Utilities,Credit,45,Urban,0
66.64293078892402,38174,Retail,Credit,76,Suburban,0
775.7520890783155,76968,Health,Debit,77,Suburban,0
453.8355459132796,3491,Health,Debit,21,Suburban,0
524.8658790582524,46126,Retail,Debit,54,Urban,0
441.3219841912899,3392,Health,Debit,71,Urban,1
401.36229781445064,62257,Food,Debit,74,Urban,0
560.0806909769096,67804,Retail,Credit,36,Rural,0
156.0850056847818,38400,Utilities,Credit,34,Suburban,0
182.74620236477585,36551,Entertainment,Credit,67,Suburban,0
861.9238353925037,28088,Entertainment,Credit,57,Rural,0
946.169346671499,80015,Retail,Credit,53,Rural,0
373.9360069634732,25465,Food,Debit,40,Rural,0
271.4739284704102,48155,Utilities,Credit,67,Urban,0
644.3555436957768,5969,Entertainment,Credit,45,Rural,0
409.3254369269983,8981,Entertainment,Debit,28,Urban,0
26.360969304684517,21032,Food,Debit,75,Urban,0
156.99644476882418,54091,Health,Debit,31,Suburban,0
716.2562566185501,24408,Retail,Debit,30,Rural,0
659.2650179682412,24241,Food,Credit,41,Urban,0
28.068896510980007,47940,Food,Debit,75,Urban,0
